"facility_id","name","address","city","state","zip_code","county","telephone","hospital_type","hospital_ownership","emergency_services","bed_count"
"230174","TRINITY HEALTH GRAND HAVEN HOSPITAL","1309 SHELDON RD","GRAND HAVEN","Michigan","49417","OTTAWA","(616) 842-3600","Acute Care Hospitals","Government - Hospital District or Authority","Yes","260"
"230176","BEAUMONT HOSPITAL - TRENTON","5450 FORT STREET","TRENTON","Michigan","48183","WAYNE","(734) 671-3800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","371"
"230180","MYMICHIGAN MEDICAL CENTER CLARE","703 N MCEWAN ST","CLARE","Michigan","48617","CLARE","(989) 802-5000","Acute Care Hospitals","Voluntary non-profit - Other","No","137"
"230193","MCLAREN LAPEER REGION","1375 N MAIN ST","LAPEER","Michigan","48446","LAPEER","(810) 667-5582","Acute Care Hospitals","Voluntary non-profit - Private","Yes","325"
"230195","ASCENSION MACOMB OAKLAND HOSP-WARREN CAMPUS","11800 EAST TWELVE MILE ROAD","WARREN","Michigan","48093","MACOMB","(586) 573-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","241"
"230197","ASCENSION GENESYS HOSPITAL","ONE GENESYS PARKWAY","GRAND BLANC","Michigan","48439","GENESEE","(810) 606-5000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","391"
"230207","MCLAREN OAKLAND","50 N PERRY ST","PONTIAC","Michigan","48342","OAKLAND","(248) 338-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250"
"230208","SPARROW CARSON HOSPITAL","406 EAST ELM ST","CARSON CITY","Michigan","48811","MONTCALM","(989) 584-3131","Acute Care Hospitals","Voluntary non-profit - Other","Yes","213"
"230216","MCLAREN PORT HURON","1221 PINE GROVE AVE","PORT HURON","Michigan","48060","ST. CLAIR","(810) 987-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","336"
"230217","OAKLAWN HOSPITAL","200 N MADISON","MARSHALL","Michigan","49068","CALHOUN","(269) 781-4271","Acute Care Hospitals","Voluntary non-profit - Other","Yes","165"
"230222","MYMICHIGAN MEDICAL CENTER MIDLAND","4000 WELLNESS DRIVE","MIDLAND","Michigan","48670","MIDLAND","(989) 839-3000","Acute Care Hospitals","Voluntary non-profit - Other","No","460"
"230227","MCLAREN MACOMB","1000 HARRINGTON ST","MOUNT CLEMENS","Michigan","48043","MACOMB","(586) 493-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","440"
"230230","EDWARD W SPARROW HOSPITAL","1215 E MICHIGAN AVENUE","LANSING","Michigan","48912","INGHAM","(517) 364-1000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","357"
"230239","CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL","500 OSBORN BLVD","SAULT SAINTE MARIE","Michigan","49783","CHIPPEWA","(906) 635-4460","Acute Care Hospitals","Voluntary non-profit - Private","Yes","430"
"230241","ASCENSION RIVER DISTRICT HOSPITAL","4100 RIVER RD","EAST CHINA","Michigan","48054","ST. CLAIR","(810) 329-7111","Acute Care Hospitals","Government - Hospital District or Authority","Yes","422"
"230244","GARDEN CITY HOSPITAL","6245 INKSTER RD","GARDEN CITY","Michigan","48135","WAYNE","(734) 421-3300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","279"
"230254","ASCENSION PROVIDENCE ROCHESTER HOSPITAL","1101 W UNIVERSITY DRIVE","ROCHESTER","Michigan","48307","OAKLAND","(248) 652-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","289"
"230259","CHELSEA HOSPITAL","775 S MAIN ST","CHELSEA","Michigan","48118","WASHTENAW","(734) 475-3911","Acute Care Hospitals","Voluntary non-profit - Private","Yes","253"
"230264","SOUTHEAST MICHIGAN SURGICAL HOSPITAL LLC","21230 DEQUINDRE ROAD","WARREN","Michigan","48091","MACOMB","(586) 427-1000","Acute Care Hospitals","Voluntary non-profit - Private","No","295"
"230270","BEAUMONT HOSPITAL - TAYLOR","10000 TELEGRAPH ROAD","TAYLOR","Michigan","48180","WAYNE","(313) 295-5253","Acute Care Hospitals","Voluntary non-profit - Private","Yes","361"
"230273","DETROIT RECEIVING HOSPITAL","4201 ST ANTOINE ST - 2C","DETROIT","Michigan","48201","WAYNE","(313) 745-2941","Acute Care Hospitals","Proprietary","Yes","242"
"230275","HEALTHSOURCE SAGINAW","3340 HOSPITAL ROAD","SAGINAW","Michigan","48603","SAGINAW","(989) 790-7888","Acute Care Hospitals","Voluntary non-profit - Other","Yes","441"
"230277","HURON VALLEY-SINAI HOSPITAL","ONE WILLIAM CARLS DRIVE","COMMERCE TOWNSHIP","Michigan","48382","OAKLAND","(248) 937-3370","Acute Care Hospitals","Proprietary","Yes","415"
"230279","ASCENSION BRIGHTON CENTER FOR RECOVERY","12851 GRAND RIVER RD","BRIGHTON","Michigan","48116","LIVINGSTON","(810) 227-1211","Acute Care Hospitals","Voluntary non-profit - Private","No","200"
"230297","KARMANOS CANCER CENTER","4100 JOHN R","DETROIT","Michigan","48201","WAYNE","(800) 576-6266","Acute Care Hospitals","Proprietary","No","343"
"230301","SURGEONS CHOICE MEDICAL CENTER","22401 FOSTER WINTER DRIVE","SOUTHFIELD","Michigan","48075","OAKLAND","(248) 423-5190","Acute Care Hospitals","Proprietary","No","111"
"230302","HENRY FORD HEALTH WEST BLOOMFIELD HOSPITAL","6777 WEST MAPLE ROAD","WEST BLOOMFIELD","Michigan","48322","OAKLAND","(248) 325-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","338"
"230303","MUNSON HEALTHCARE MANISTEE HOSPITAL","1465 E PARKDALE AVE","MANISTEE","Michigan","49660","MANISTEE","(231) 398-1000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","148"
"23037F","DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER","4646 JOHN R.","DETROIT","Michigan","48201","WAYNE","(313) 576-1000","Acute Care - Veterans Administration","Veterans Health Administration","Yes","141"
"231300","PAUL OLIVER MEMORIAL HOSPITAL","224 PARK AVENUE","FRANKFORT","Michigan","49635","BENZIE","(231) 352-2200","Critical Access Hospitals","Government - Local","Yes","131"
"231301","KALKASKA MEMORIAL HEALTH CENTER","419 S CORAL","KALKASKA","Michigan","49646","KALKASKA","(231) 258-7500","Critical Access Hospitals","Government - Hospital District or Authority","Yes","84"
"231303","SCHOOLCRAFT MEMORIAL HOSPITAL","7870W US HIGHWAY 2","MANISTIQUE","Michigan","49854","SCHOOLCRAFT","(906) 341-3200","Critical Access Hospitals","Government - Local","Yes","183"
"231304","HELEN NEWBERRY JOY HOSPITAL","502 W HARRIE ST","NEWBERRY","Michigan","49868","LUCE","(906) 293-9200","Critical Access Hospitals","Government - Local","Yes","116"
"231305","SAINT MARY'S STANDISH COMMUNITY HOSPITAL","805 W CEDAR ST","STANDISH","Michigan","48658","ARENAC","(517) 846-4521","Critical Access Hospitals","Voluntary non-profit - Church","Yes","129"
"231306","MACKINAC STRAITS HOSPITAL AND HEALTH CENTER","1140 N STATE STREET","SAINT IGNACE","Michigan","49781","MACKINAC","(906) 643-8585","Critical Access Hospitals","Voluntary non-profit - Private","Yes","56"
"231307","BARAGA COUNTY MEMORIAL HOSPITAL","18341 US HIGHWAY 41","L' ANSE","Michigan","49946","BARAGA","(906) 524-3300","Critical Access Hospitals","Government - Local","Yes","63"
"231308","MUNISING MEMORIAL HOSPITAL","1500 SAND POINT RD","MUNISING","Michigan","49862","ALGER","(906) 387-4110","Critical Access Hospitals","Voluntary non-profit - Private","Yes","122"
"231309","ASPIRUS ONTONAGON HOSPITAL INC","601 S SEVENTH ST","ONTONAGON","Michigan","49953","ONTONAGON","(906) 884-8000","Critical Access Hospitals","Government - Local","Yes","192"
"231310","SCHEURER HOSPITAL","170 N CASEVILLE RD","PIGEON","Michigan","48755","HURON","(989) 453-3223","Critical Access Hospitals","Voluntary non-profit - Other","Yes","198"
"231311","DECKERVILLE COMMUNITY HOSPITAL","3559 PINE ST","DECKERVILLE","Michigan","48427","SANILAC","(810) 376-2835","Critical Access Hospitals","Voluntary non-profit - Private","Yes","115"
"231312","SHERIDAN COMMUNITY HOSPITAL","301 N MAIN ST","SHERIDAN","Michigan","48884","MONTCALM","(989) 291-3261","Critical Access Hospitals","Voluntary non-profit - Private","Yes","140"
"231313","HARBOR BEACH COMMUNITY HOSPITAL","210 S FIRST ST","HARBOR BEACH","Michigan","48441","HURON","(989) 479-3201","Critical Access Hospitals","Voluntary non-profit - Private","Yes","179"
"231314","MCKENZIE HEALTH SYSTEM","120 N DELAWARE STREET","SANDUSKY","Michigan","48471","SANILAC","(810) 648-3770","Critical Access Hospitals","Voluntary non-profit - Private","Yes","69"
"231315","ASCENSION BORGESS LEE HOSPITAL","420 W HIGH ST","DOWAGIAC","Michigan","49047","CASS","(269) 782-8681","Critical Access Hospitals","Voluntary non-profit - Church","Yes","59"
"231316","HILLS & DALES GENERAL HOSPITAL","4675 HILL STREET","CASS CITY","Michigan","48726","TUSCOLA","(989) 872-2121","Critical Access Hospitals","Voluntary non-profit - Private","Yes","74"
"231317","SPECTRUM HEALTH KELSEY HOSPITAL","418 WASHINGTON","LAKEVIEW","Michigan","48850","MONTCALM","(989) 352-7211","Critical Access Hospitals","Voluntary non-profit - Private","Yes","74"
"231319","ASPIRUS KEWEENAW HOSPITAL AND CLINICS","205 OSCEOLA","LAURIUM","Michigan","49913","HOUGHTON","(906) 337-6500","Critical Access Hospitals","Voluntary non-profit - Private","Yes","82"
"231320","MERCY HEALTH LAKESHORE CAMPUS","72 SOUTH STATE STREET","SHELBY","Michigan","49455","OCEANA","(231) 861-2156","Critical Access Hospitals","Voluntary non-profit - Private","Yes","144"
"231321","BELL HOSPITAL","901 LAKESHORE DRIVE","ISHPEMING","Michigan","49849","MARQUETTE","(906) 486-4431","Critical Access Hospitals","Proprietary","Yes","63"
"231322","CHARLEVOIX AREA HOSPITAL","14700 LAKESHORE DRIVE","CHARLEVOIX","Michigan","49720","CHARLEVOIX","(231) 547-4024","Critical Access Hospitals","Voluntary non-profit - Other","Yes","114"
"231324","EATON RAPIDS MEDICAL CENTER","1500 S MAIN STREET","EATON RAPIDS","Michigan","48827","EATON","(517) 663-2671","Critical Access Hospitals","Voluntary non-profit - Private","Yes","129"
"231325","MYMICHIGAN MEDICAL CENTER GLADWIN","515 QUARTER STREET","GLADWIN","Michigan","48624","GLADWIN","(989) 426-9286","Critical Access Hospitals","Voluntary non-profit - Private","Yes","103"
"231326","SPARROW CLINTON HOSPITAL","805 S OAKLAND","SAINT JOHNS","Michigan","48879","CLINTON","(989) 224-6881","Critical Access Hospitals","Proprietary","Yes","174"
"231327","SPARROW EATON HOSPITAL","321 E HARRIS STREET","CHARLOTTE","Michigan","48813","EATON","(517) 543-1050","Critical Access Hospitals","Voluntary non-profit - Other","Yes","180"
"231328","ASCENSION BORGESS ALLEGAN HOSPITAL","555 LINN STREET","ALLEGAN","Michigan","49010","ALLEGAN","(269) 686-4101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","183"
"231329","MCLAREN CARO REGION","401 N HOOPER ST","CARO","Michigan","48723","TUSCOLA","(989) 673-3141","Critical Access Hospitals","Voluntary non-profit - Private","Yes","74"
"231330","MARLETTE REGIONAL HOSPITAL","2770 MAIN STREET","MARLETTE","Michigan","48453","SANILAC","(989) 635-4000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","190"
"231331","SPARROW IONIA HOSPITAL","3565 S STATE ROAD","IONIA","Michigan","48846","IONIA","(616) 527-4200","Critical Access Hospitals","Voluntary non-profit - Private","Yes","166"
"231332","BRONSON LAKEVIEW HOSPITAL","408 HAZEN STREET","PAW PAW","Michigan","49079","VAN BUREN","(269) 657-1400","Critical Access Hospitals","Voluntary non-profit - Private","Yes","185"
"231333","ASPIRUS IRONWOOD HOSPITAL","N10561 GRAND VIEW LANE","IRONWOOD","Michigan","49938","GOGEBIC","(906) 932-2525","Critical Access Hospitals","Voluntary non-profit - Private","Yes","198"
"231337","OSF ST FRANCIS HOSPITAL AND MEDICAL GROUP","3401 LUDINGTON ST","ESCANABA","Michigan","49829","DELTA","(906) 786-3311","Critical Access Hospitals","Voluntary non-profit - Church","Yes","74"
"231338","COREWELL HEALTH GERBER HOSPITAL","212 S SULLIVAN ST","FREMONT","Michigan","49412","NEWAYGO","(231) 924-3300","Critical Access Hospitals","Voluntary non-profit - Private","Yes","128"
"231339","COREWELL HEALTH PENNOCK HOSPITAL","1009 W GREEN ST","HASTINGS","Michigan","49058","BARRY","(269) 945-3451","Critical Access Hospitals","Voluntary non-profit - Other","Yes","117"
"231340","MCLAREN THUMB REGION","1100 S VAN DYKE RD","BAD AXE","Michigan","48413","HURON","(989) 269-9521","Critical Access Hospitals","Voluntary non-profit - Private","Yes","61"
"233300","CHILDREN'S HOSPITAL OF MICHIGAN","3901 BEAUBIEN STREET","DETROIT","Michigan","48201","WAYNE","(313) 745-5437","Children's","Proprietary","Yes","387"
"234011","HENRY FORD HEALTH KINGSWOOD HOSPITAL","10300 W EIGHT MILE ROAD","FERNDALE","Michigan","48220","OAKLAND","(248) 691-4868","Psychiatric","Voluntary non-profit - Private","No","195"
"234021","HARBOR OAKS HOSPITAL","35031 23 MILE RD","NEW BALTIMORE","Michigan","48047","MACOMB","(586) 725-5777","Psychiatric","Proprietary","No","191"
"234023","HAVENWYCK HOSPITAL","1525 UNIVERSITY DRIVE","AUBURN HILLS","Michigan","48326","OAKLAND","(248) 373-9200","Psychiatric","Proprietary","No","240"
"234026","KALAMAZOO REGIONAL PSYCHIATRIC HOSPITAL","1312 OAKLAND DR","KALAMAZOO","Michigan","49008","KALAMAZOO","(269) 337-3309","Psychiatric","Government - State","Yes","433"
"234030","FOREST VIEW PSYCHIATRIC HOSPITAL","1055 MEDICAL PARK SE","GRAND RAPIDS","Michigan","49546","KENT","(800) 949-8439","Psychiatric","Proprietary","No","119"
"234035","WALTER P REUTHER PSYCHIATRIC HOSPITAL","30901 PALMER RD","WESTLAND","Michigan","48185","WAYNE","(734) 367-8400","Psychiatric","Government - State","No","245"
"234038","BCA STONECREST CENTER","15000 GRATIOT AVENUE","DETROIT","Michigan","48205","WAYNE","(313) 245-0600","Psychiatric","Proprietary","No","415"
"234041","THE CENTER FOR FORENSIC PSYCHIATRY","8303 PLATT ROAD","SALINE","Michigan","48176","WASHTENAW","(734) 429-2531","Psychiatric","Government - State","No","259"
"234042","THE BEHAVIORAL CENTER OF MICHIGAN","4050 E 12 MILE ROAD","WARREN","Michigan","48092","MACOMB","(586) 261-2266","Psychiatric","Proprietary","No","448"
"234043","CEDAR CREEK HOSPITAL","101 WEST TOWNSEND ROAD","SAINT JOHNS","Michigan","48879","CLINTON","(989) 403-6022","Psychiatric","Proprietary","No","142"
"234044","BRIGHTWELL BEHAVIORAL HEALTH","3512 COOLIDGE RD","EAST LANSING","Michigan","48823","INGHAM","(517) 375-7801","Psychiatric","Proprietary","No","353"
"234045","BEAUMONT BEHAVIORAL HEALTH","18001 ROTUNDA DR","DEARBORN","Michigan","48124","WAYNE","(313) 633-2600","Psychiatric","Proprietary","No","229"
"240001","NORTH MEMORIAL HEALTH HOSPITAL","3300 OAKDALE NORTH","ROBBINSDALE","Minnesota","55422","HENNEPIN","(763) 520-5200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","159"
"240002","ESSENTIA HEALTH ST MARY'S MEDICAL CENTER","402 EAST SECOND STREET","DULUTH","Minnesota","55805","ST. LOUIS","(218) 786-3574","Acute Care Hospitals","Voluntary non-profit - Private","Yes","250"
"240004","HENNEPIN COUNTY MEDICAL CENTER","701 PARK AVENUE","MINNEAPOLIS","Minnesota","55415","HENNEPIN","(612) 873-6422","Acute Care Hospitals","Government - Local","Yes","386"
"240006","OLMSTED MEDICAL CENTER","1650 FOURTH STREET SOUTHEAST","ROCHESTER","Minnesota","55904","OLMSTED","(507) 288-3443","Acute Care Hospitals","Voluntary non-profit - Private","Yes","104"
"240010","MAYO CLINIC HOSPITAL ROCHESTER","1216 SECOND STREET SOUTHWEST","ROCHESTER","Minnesota","55902","OLMSTED","(507) 255-1991","Acute Care Hospitals","Voluntary non-profit - Church","Yes","365"
"240014","NORTHFIELD HOSPITAL","2000 NORTH AVENUE","NORTHFIELD","Minnesota","55057","RICE","(507) 646-1004","Acute Care Hospitals","Government - Local","Yes","444"
"240018","MAYO CLINIC HEALTH SYSTEM IN RED WING","701 HEWITT BOULEVARD","RED WING","Minnesota","55066","GOODHUE","(651) 267-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","229"
"240019","ESSENTIA HEALTH DULUTH","502 EAST SECOND STREET","DULUTH","Minnesota","55805","ST. LOUIS","(218) 786-2652","Acute Care Hospitals","Voluntary non-profit - Private","No","481"
"240020","CAMBRIDGE MEDICAL CENTER","701 SOUTH DELLWOOD AVENUE","CAMBRIDGE","Minnesota","55008","ISANTI","(763) 689-7700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","366"
"240022","SANFORD WORTHINGTON MEDICAL CENTER","1018 SIXTH AVENUE PO BOX 997","WORTHINGTON","Minnesota","56187","NOBLES","(507) 372-3110","Acute Care Hospitals","Voluntary non-profit - Private","Yes","277"
"24002F","ST CLOUD VA MEDICAL CENTER","4801 VETERANS DRIVE","ST. CLOUD","Minnesota","56303","STEARNS","(320) 252-1670","Acute Care - Veterans Administration","Veterans Health Administration","No","352"
"240030","ALOMERE HEALTH","111 17TH AVENUE EAST","ALEXANDRIA","Minnesota","56308","DOUGLAS","(320) 762-1511","Acute Care Hospitals","Government - Local","Yes","155"
"240036","ST CLOUD HOSPITAL","1406 6TH AVE NORTH","SAINT CLOUD","Minnesota","56303","STEARNS","(320) 255-5661","Acute Care Hospitals","Voluntary non-profit - Private","Yes","182"
"240038","ALLINA UNITED HOSPITAL","333 NORTH SMITH AVENUE","SAINT PAUL","Minnesota","55102","RAMSEY","(763) 236-8205","Acute Care Hospitals","Voluntary non-profit - Private","Yes","492"
"24003F","MINNEAPOLIS VA MEDICAL CENTER","ONE VETERANS DRIVE","MINNEAPOLIS","Minnesota","55417","HENNEPIN","(612) 725-2000","Acute Care - Veterans Administration","Veterans Health Administration","Yes","198"
"240040","UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS","750 EAST 34TH ST","HIBBING","Minnesota","55746","ST. LOUIS","(218) 362-6730","Acute Care Hospitals","Voluntary non-profit - Other","No","248"
"240043","MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN","404 WEST FOUNTAIN STREET","ALBERT LEA","Minnesota","56007","FREEBORN","(507) 377-6490","Acute Care Hospitals","Voluntary non-profit - Private","Yes","428"
"240044","WINONA HEALTH SERVICES","855 MANKATO AVENUE","WINONA","Minnesota","55987","WINONA","(507) 454-3650","Acute Care Hospitals","Voluntary non-profit - Private","Yes","255"
"240047","ST LUKES HOSPITAL","915 EAST 1ST STREET","DULUTH","Minnesota","55805","ST. LOUIS","(218) 249-2449","Acute Care Hospitals","Voluntary non-profit - Private","Yes","289"
"240050","FAIRVIEW LAKES HEALTH SERVICES","5200 FAIRVIEW BOULEVARD","WYOMING","Minnesota","55092","CHISAGO","(952) 892-2101","Acute Care Hospitals","Voluntary non-profit - Private","Yes","470"
"240052","LAKE REGION HEALTHCARE CORPORATION","712 SOUTH CASCADE STREET","FERGUS FALLS","Minnesota","56537","OTTER TAIL","(218) 736-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","362"
"240053","PARK NICOLLET METHODIST HOSPITAL","6500 EXCELSIOR BLVD","SAINT LOUIS PARK","Minnesota","55426","HENNEPIN","(952) 993-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","179"
"240056","RIDGEVIEW MEDICAL CENTER","500 SOUTH MAPLE STREET","WACONIA","Minnesota","55387","CARVER","(952) 442-2191","Acute Care Hospitals","Voluntary non-profit - Private","Yes","499"
"240057","ABBOTT NORTHWESTERN HOSPITAL","800 EAST 28TH STREET","MINNEAPOLIS","Minnesota","55407","HENNEPIN","(612) 863-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","351"
"240064","GRAND ITASCA CLINIC AND HOSPITAL","1601 GOLF COURSE ROAD","GRAND RAPIDS","Minnesota","55744","ITASCA","(218) 326-3401","Acute Care Hospitals","Voluntary non-profit - Private","Yes","196"
"240066","LAKEVIEW MEMORIAL HOSPITAL","927 WEST CHURCHILL STREET","STILLWATER","Minnesota","55082","WASHINGTON","(651) 430-4509","Acute Care Hospitals","Voluntary non-profit - Other","Yes","359"
"240069","OWATONNA HOSPITAL","2250 26TH STREET NORTHWEST","OWATONNA","Minnesota","55060","STEELE","(507) 977-2323","Acute Care Hospitals","Voluntary non-profit - Other","Yes","359"
"240071","ALLINA HEALTH FARIBAULT MEDICAL CENTER","200 STATE AVENUE","FARIBAULT","Minnesota","55021","RICE","(507) 497-3733","Acute Care Hospitals","Voluntary non-profit - Private","Yes","202"
"240075","ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER","523 NORTH 3RD STREET","BRAINERD","Minnesota","56401","CROW WING","(218) 829-2861","Acute Care Hospitals","Voluntary non-profit - Private","Yes","139"
"240076","BUFFALO HOSPITAL","303 CATLIN STREET","BUFFALO","Minnesota","55313","WRIGHT","(763) 682-1212","Acute Care Hospitals","Voluntary non-profit - Other","No","372"
